"ExitSpeed","Angle","xwOBA"
88,-18,0.18778
89,-18,0.18698
90,-18,0.18379
91,-18,0.19347
92,-18,0.19911
93,-18,0.19639
94,-18,0.20262
95,-18,0.22024
96,-18,0.22306
97,-18,0.25279
98,-18,0.26497
99,-18,0.27368
100,-18,0.28794
101,-18,0.27922
102,-18,0.31699
103,-18,0.31017
104,-18,0.32692
105,-18,0.35377
106,-18,0.32019
107,-18,0.38143
108,-18,0.34611
21,-17,0.25722
22,-17,0.29947
23,-17,0.2825
24,-17,0.25594
25,-17,0.26237
26,-17,0.28132
27,-17,0.25263
28,-17,0.25222
29,-17,0.23222
30,-17,0.23109
31,-17,0.26
32,-17,0.29622
33,-17,0.2485
34,-17,0.25541
35,-17,0.26488
36,-17,0.27
37,-17,0.31065
38,-17,0.314
39,-17,0.37364
40,-17,0.32609
41,-17,0.33348
42,-17,0.2525
43,-17,0.25423
44,-17,0.23438
45,-17,0.25306
46,-17,0.24162
47,-17,0.14725
48,-17,0.13514
49,-17,0.05952
50,-17,0.08735
51,-17,0.0678
52,-17,0.06519
53,-17,0.09574
54,-17,0.05742
55,-17,0.08307
56,-17,0.08091
57,-17,0.08513
58,-17,0.10138
59,-17,0.12523
60,-17,0.13233
61,-17,0.11945
62,-17,0.11936
63,-17,0.09871
64,-17,0.09106
65,-17,0.10028
66,-17,0.11205
67,-17,0.11077
68,-17,0.10264
69,-17,0.09643
70,-17,0.07265
71,-17,0.06756
72,-17,0.07448
73,-17,0.0836
74,-17,0.09305
75,-17,0.10619
76,-17,0.10637
77,-17,0.11508
78,-17,0.13261
79,-17,0.13493
80,-17,0.13481
81,-17,0.13172
82,-17,0.14021
83,-17,0.15429
84,-17,0.16784
85,-17,0.17528
86,-17,0.17305
87,-17,0.1666
88,-17,0.17873
89,-17,0.18809
90,-17,0.19283
91,-17,0.20301
92,-17,0.213
93,-17,0.20943
94,-17,0.21689
95,-17,0.23115
96,-17,0.23564
97,-17,0.26141
98,-17,0.28168
99,-17,0.291
100,-17,0.30003
101,-17,0.30093
102,-17,0.29351
103,-17,0.27784
104,-17,0.29328
105,-17,0.28295
106,-17,0.27348
107,-17,0.34732
108,-17,0.28318
20,-16,0.28937
21,-16,0.276
22,-16,0.329
23,-16,0.31
24,-16,0.28241
25,-16,0.34559
26,-16,0.35158
27,-16,0.37514
28,-16,0.38794
29,-16,0.33703
30,-16,0.35558
31,-16,0.31064
32,-16,0.35213
33,-16,0.32289
34,-16,0.25939
35,-16,0.30212
36,-16,0.29704
37,-16,0.27655
38,-16,0.3564
39,-16,0.35714
40,-16,0.29478
41,-16,0.33348
42,-16,0.18609
43,-16,0.23
44,-16,0.184
45,-16,0.18441
46,-16,0.19417
47,-16,0.10816
48,-16,0.13158
49,-16,0.07884
50,-16,0.06918
51,-16,0.05208
52,-16,0.0322
53,-16,0.05208
54,-16,0.07807
55,-16,0.06953
56,-16,0.06357
57,-16,0.07265
58,-16,0.09219
59,-16,0.12329
60,-16,0.13429
61,-16,0.12093
62,-16,0.11039
63,-16,0.09932
64,-16,0.09178
65,-16,0.10259
66,-16,0.10908
67,-16,0.10934
68,-16,0.10675
69,-16,0.10275
70,-16,0.08522
71,-16,0.08058
72,-16,0.08368
73,-16,0.09994
74,-16,0.11074
75,-16,0.1289
76,-16,0.12754
77,-16,0.11979
78,-16,0.13713
79,-16,0.1439
80,-16,0.14034
81,-16,0.14563
82,-16,0.15016
83,-16,0.15698
84,-16,0.17555
85,-16,0.1835
86,-16,0.18068
87,-16,0.17084
88,-16,0.17605
89,-16,0.17625
90,-16,0.1855
91,-16,0.20342
92,-16,0.21405
93,-16,0.21137
94,-16,0.22385
95,-16,0.22768
96,-16,0.24578
97,-16,0.27238
98,-16,0.28783
99,-16,0.30495
100,-16,0.29115
101,-16,0.28638
102,-16,0.26738
103,-16,0.25457
104,-16,0.26567
105,-16,0.27214
106,-16,0.26566
107,-16,0.25429
108,-16,0.2225
109,-16,0.26176
113,-16,0.3575
114,-16,0.29667
19,-15,0.30867
20,-15,0.34667
21,-15,0.31636
22,-15,0.33952
23,-15,0.25889
24,-15,0.17808
25,-15,0.235
26,-15,0.25222
27,-15,0.28351
28,-15,0.31474
29,-15,0.31756
30,-15,0.34837
31,-15,0.3214
32,-15,0.38864
33,-15,0.32643
34,-15,0.2715
35,-15,0.32303
36,-15,0.25871
37,-15,0.27069
38,-15,0.33615
39,-15,0.29833
40,-15,0.28739
41,-15,0.34864
42,-15,0.18609
43,-15,0.18519
44,-15,0.13514
45,-15,0.13054
46,-15,0.15857
47,-15,0.10538
48,-15,0.1178
49,-15,0.06778
50,-15,0.05865
51,-15,0.0598
52,-15,0.02939
53,-15,0.07533
54,-15,0.10137
55,-15,0.12371
56,-15,0.11726
57,-15,0.09204
58,-15,0.11327
59,-15,0.12099
60,-15,0.12683
61,-15,0.11717
62,-15,0.09113
63,-15,0.0905
64,-15,0.08521
65,-15,0.09676
66,-15,0.09728
67,-15,0.08813
68,-15,0.09147
69,-15,0.0861
70,-15,0.08888
71,-15,0.09274
72,-15,0.09657
73,-15,0.10252
74,-15,0.11173
75,-15,0.1269
76,-15,0.12868
77,-15,0.12785
78,-15,0.13816
79,-15,0.13906
80,-15,0.13329
81,-15,0.14188
82,-15,0.15183
83,-15,0.16356
84,-15,0.17867
85,-15,0.18335
86,-15,0.18712
87,-15,0.18152
88,-15,0.18734
89,-15,0.19187
90,-15,0.19487
91,-15,0.20676
92,-15,0.21877
93,-15,0.21994
94,-15,0.22823
95,-15,0.22521
96,-15,0.24252
97,-15,0.25712
98,-15,0.27686
99,-15,0.30568
100,-15,0.28994
101,-15,0.29488
102,-15,0.28385
103,-15,0.28368
104,-15,0.30659
105,-15,0.30496
106,-15,0.29217
107,-15,0.26262
108,-15,0.24837
109,-15,0.356
110,-15,0.44158
113,-15,0.41667
114,-15,0.36647
19,-14,0.33437
20,-14,0.36632
21,-14,0.34909
22,-14,0.46
23,-14,0.33
24,-14,0.222
25,-14,0.25111
26,-14,0.22079
27,-14,0.26237
28,-14,0.32889
29,-14,0.34654
30,-14,0.40135
31,-14,0.35712
32,-14,0.39653
33,-14,0.34818
34,-14,0.26725
35,-14,0.33162
36,-14,0.28132
37,-14,0.28892
38,-14,0.36676
39,-14,0.3437
40,-14,0.37217
41,-14,0.47
42,-14,0.32923
43,-14,0.3125
44,-14,0.21077
45,-14,0.18316
46,-14,0.20757
47,-14,0.15175
48,-14,0.18667
49,-14,0.1364
50,-14,0.0898
51,-14,0.0754
52,-14,0.0432
53,-14,0.07533
54,-14,0.10709
55,-14,0.15729
56,-14,0.1297
57,-14,0.11118
58,-14,0.10903
59,-14,0.08545
60,-14,0.09282
61,-14,0.08287
62,-14,0.06552
63,-14,0.08046
64,-14,0.08261
65,-14,0.09058
66,-14,0.09894
67,-14,0.09325
68,-14,0.0958
69,-14,0.09326
70,-14,0.09078
71,-14,0.08965
72,-14,0.08982
73,-14,0.09743
74,-14,0.11279
75,-14,0.12644
76,-14,0.13579
77,-14,0.12608
78,-14,0.12746
79,-14,0.13177
80,-14,0.12685
81,-14,0.14078
82,-14,0.15381
83,-14,0.15805
84,-14,0.16048
85,-14,0.16911
86,-14,0.17698
87,-14,0.18207
88,-14,0.20506
89,-14,0.2075
90,-14,0.20955
91,-14,0.21024
92,-14,0.20524
93,-14,0.20828
94,-14,0.21556
95,-14,0.21725
96,-14,0.23602
97,-14,0.23931
98,-14,0.25711
99,-14,0.28701
100,-14,0.28598
101,-14,0.30707
102,-14,0.29811
103,-14,0.28668
104,-14,0.28868
105,-14,0.29131
106,-14,0.29582
107,-14,0.30111
108,-14,0.31531
109,-14,0.31581
110,-14,0.34091
111,-14,0.33647
112,-14,0.38133
113,-14,0.39474
114,-14,0.36647
20,-13,0.4225
21,-13,0.3219
22,-13,0.36429
23,-13,0.306
24,-13,0.161
25,-13,0.202
26,-13,0.22024
27,-13,0.22561
28,-13,0.33837
29,-13,0.36
30,-13,0.37679
31,-13,0.33984
32,-13,0.30846
33,-13,0.24347
34,-13,0.1731
35,-13,0.227
36,-13,0.2222
37,-13,0.28658
38,-13,0.37194
39,-13,0.35129
40,-13,0.378
41,-13,0.41087
42,-13,0.32586
43,-13,0.33
44,-13,0.26375
45,-13,0.23806
46,-13,0.2625
47,-13,0.21333
48,-13,0.19477
49,-13,0.15735
50,-13,0.10549
51,-13,0.0754
52,-13,0.04235
53,-13,0.0644
54,-13,0.10328
55,-13,0.14636
56,-13,0.15738
57,-13,0.1428
58,-13,0.12327
59,-13,0.09805
60,-13,0.09039
61,-13,0.08655
62,-13,0.07586
63,-13,0.08311
64,-13,0.07841
65,-13,0.07769
66,-13,0.0851
67,-13,0.08424
68,-13,0.08672
69,-13,0.09462
70,-13,0.102
71,-13,0.09696
72,-13,0.10601
73,-13,0.11024
74,-13,0.11259
75,-13,0.11982
76,-13,0.13142
77,-13,0.11847
78,-13,0.12218
79,-13,0.13447
80,-13,0.12969
81,-13,0.14969
82,-13,0.16276
83,-13,0.16253
84,-13,0.16114
85,-13,0.18122
86,-13,0.18696
87,-13,0.19781
88,-13,0.21785
89,-13,0.20911
90,-13,0.2068
91,-13,0.20122
92,-13,0.20135
93,-13,0.20935
94,-13,0.22498
95,-13,0.23504
96,-13,0.2516
97,-13,0.24734
98,-13,0.25663
99,-13,0.28719
100,-13,0.29096
101,-13,0.32044
102,-13,0.33002
103,-13,0.32196
104,-13,0.3116
105,-13,0.31819
106,-13,0.32087
107,-13,0.29787
108,-13,0.33323
109,-13,0.34543
110,-13,0.3575
111,-13,0.38136
112,-13,0.41882
113,-13,0.33375
20,-12,0.36529
21,-12,0.3416
22,-12,0.37593
23,-12,0.33833
24,-12,0.20226
25,-12,0.161
26,-12,0.18718
27,-12,0.1822
28,-12,0.27265
29,-12,0.31722
30,-12,0.32741
31,-12,0.33207
32,-12,0.29887
33,-12,0.25491
34,-12,0.2
35,-12,0.225
36,-12,0.26224
37,-12,0.35304
38,-12,0.4178
39,-12,0.4
40,-12,0.38893
41,-12,0.3424
42,-12,0.32312
43,-12,0.29912
44,-12,0.26568
45,-12,0.24971
46,-12,0.256
47,-12,0.26781
48,-12,0.21605
49,-12,0.2002
50,-12,0.15636
51,-12,0.11091
52,-12,0.08792
53,-12,0.0926
54,-12,0.12586
55,-12,0.19541
56,-12,0.19771
57,-12,0.16451
58,-12,0.12982
59,-12,0.11
60,-12,0.10508
61,-12,0.10676
62,-12,0.09548
63,-12,0.08086
64,-12,0.07518
65,-12,0.06877
66,-12,0.08233
67,-12,0.09096
68,-12,0.09637
69,-12,0.09482
70,-12,0.1016
71,-12,0.09019
72,-12,0.10068
73,-12,0.11304
74,-12,0.12264
75,-12,0.13005
76,-12,0.13284
77,-12,0.12271
78,-12,0.12002
79,-12,0.13398
80,-12,0.13558
81,-12,0.16043
82,-12,0.17082
83,-12,0.16512
84,-12,0.17238
85,-12,0.18585
86,-12,0.19951
87,-12,0.21359
88,-12,0.22537
89,-12,0.22075
90,-12,0.21706
91,-12,0.20641
92,-12,0.21271
93,-12,0.22178
94,-12,0.22477
95,-12,0.23967
96,-12,0.24876
97,-12,0.24796
98,-12,0.26789
99,-12,0.28664
100,-12,0.29529
101,-12,0.31612
102,-12,0.32616
103,-12,0.33121
104,-12,0.33428
105,-12,0.33735
106,-12,0.31944
107,-12,0.33699
108,-12,0.31167
109,-12,0.31157
110,-12,0.32686
111,-12,0.3125
112,-12,0.38938
20,-11,0.32526
21,-11,0.33385
22,-11,0.40778
23,-11,0.36656
24,-11,0.25206
25,-11,0.19886
26,-11,0.19024
27,-11,0.16071
28,-11,0.27848
29,-11,0.3138
30,-11,0.31722
31,-11,0.33709
32,-11,0.27685
33,-11,0.288
34,-11,0.24
35,-11,0.24408
36,-11,0.30125
37,-11,0.35659
38,-11,0.4427
39,-11,0.44743
40,-11,0.39167
41,-11,0.29857
42,-11,0.35714
43,-11,0.32485
44,-11,0.31306
45,-11,0.34062
46,-11,0.27097
47,-11,0.32515
48,-11,0.27
49,-11,0.22708
50,-11,0.21288
51,-11,0.15035
52,-11,0.12786
53,-11,0.11673
54,-11,0.12094
55,-11,0.16429
56,-11,0.17587
57,-11,0.16045
58,-11,0.11443
59,-11,0.11139
60,-11,0.09313
61,-11,0.09195
62,-11,0.08133
63,-11,0.06333
64,-11,0.08323
65,-11,0.07773
66,-11,0.09789
67,-11,0.10202
68,-11,0.09037
69,-11,0.09528
70,-11,0.10035
71,-11,0.10957
72,-11,0.12366
73,-11,0.1275
74,-11,0.12652
75,-11,0.1242
76,-11,0.12312
77,-11,0.12238
78,-11,0.12434
79,-11,0.13554
80,-11,0.13799
81,-11,0.15777
82,-11,0.1653
83,-11,0.15898
84,-11,0.17242
85,-11,0.18511
86,-11,0.19593
87,-11,0.20372
88,-11,0.21291
89,-11,0.21488
90,-11,0.22162
91,-11,0.22259
92,-11,0.23255
93,-11,0.24221
94,-11,0.24433
95,-11,0.25996
96,-11,0.26139
97,-11,0.2583
98,-11,0.2738
99,-11,0.28729
100,-11,0.30243
101,-11,0.31835
102,-11,0.32506
103,-11,0.31911
104,-11,0.31698
105,-11,0.31575
106,-11,0.31639
107,-11,0.35369
108,-11,0.32742
109,-11,0.35414
110,-11,0.38911
111,-11,0.40655
112,-11,0.50095
113,-11,0.33722
20,-10,0.34167
21,-10,0.3172
22,-10,0.36038
23,-10,0.34312
24,-10,0.25706
25,-10,0.23622
26,-10,0.23841
27,-10,0.19739
28,-10,0.25256
29,-10,0.26073
30,-10,0.26739
31,-10,0.32643
32,-10,0.2751
33,-10,0.30611
34,-10,0.29553
35,-10,0.29469
36,-10,0.34452
37,-10,0.41316
38,-10,0.46088
39,-10,0.50294
40,-10,0.45364
41,-10,0.33793
42,-10,0.38437
43,-10,0.29871
44,-10,0.29727
45,-10,0.33828
46,-10,0.27815
47,-10,0.28143
48,-10,0.22588
49,-10,0.20326
50,-10,0.22544
51,-10,0.1845
52,-10,0.15836
53,-10,0.15889
54,-10,0.12293
55,-10,0.14139
56,-10,0.155
57,-10,0.15745
58,-10,0.11713
59,-10,0.11693
60,-10,0.08738
61,-10,0.0883
62,-10,0.08248
63,-10,0.05706
64,-10,0.08667
65,-10,0.06538
66,-10,0.07803
67,-10,0.08647
68,-10,0.08254
69,-10,0.10193
70,-10,0.11238
71,-10,0.13312
72,-10,0.14563
73,-10,0.1437
74,-10,0.13925
75,-10,0.13695
76,-10,0.13323
77,-10,0.13107
78,-10,0.13462
79,-10,0.13586
80,-10,0.1301
81,-10,0.15434
82,-10,0.16356
83,-10,0.16974
84,-10,0.19209
85,-10,0.19784
86,-10,0.21171
87,-10,0.21417
88,-10,0.21987
89,-10,0.23206
90,-10,0.24148
91,-10,0.24743
92,-10,0.26247
93,-10,0.26952
94,-10,0.2651
95,-10,0.28344
96,-10,0.28491
97,-10,0.28061
98,-10,0.29261
99,-10,0.2975
100,-10,0.30463
101,-10,0.32381
102,-10,0.33795
103,-10,0.33195
104,-10,0.3351
105,-10,0.31354
106,-10,0.30071
107,-10,0.3401
108,-10,0.3356
109,-10,0.40651
110,-10,0.48868
111,-10,0.49516
112,-10,0.58571
113,-10,0.37261
114,-10,0.31895
115,-10,0.2675
20,-9,0.29059
21,-9,0.31
22,-9,0.37577
23,-9,0.37188
24,-9,0.32667
25,-9,0.27432
26,-9,0.24347
27,-9,0.19275
28,-9,0.21353
29,-9,0.22327
30,-9,0.27109
31,-9,0.31932
32,-9,0.3283
33,-9,0.39184
34,-9,0.37936
35,-9,0.40796
36,-9,0.47136
37,-9,0.47488
38,-9,0.49632
39,-9,0.52324
40,-9,0.44242
41,-9,0.41229
42,-9,0.46079
43,-9,0.38732
44,-9,0.36095
45,-9,0.34114
46,-9,0.27457
47,-9,0.24
48,-9,0.25486
49,-9,0.23209
50,-9,0.24863
51,-9,0.20328
52,-9,0.18452
53,-9,0.1845
54,-9,0.14517
55,-9,0.16391
56,-9,0.16156
57,-9,0.15726
58,-9,0.11964
59,-9,0.12051
60,-9,0.09467
61,-9,0.10353
62,-9,0.09288
63,-9,0.07551
64,-9,0.10331
65,-9,0.07773
66,-9,0.09026
67,-9,0.09421
68,-9,0.09539
69,-9,0.10828
70,-9,0.11509
71,-9,0.1311
72,-9,0.1256
73,-9,0.1241
74,-9,0.1293
75,-9,0.14084
76,-9,0.14247
77,-9,0.14961
78,-9,0.15908
79,-9,0.15655
80,-9,0.15213
81,-9,0.17
82,-9,0.17089
83,-9,0.16908
84,-9,0.19313
85,-9,0.19608
86,-9,0.21852
87,-9,0.22233
88,-9,0.24137
89,-9,0.2506
90,-9,0.25908
91,-9,0.27897
92,-9,0.28278
93,-9,0.29395
94,-9,0.28474
95,-9,0.29359
96,-9,0.29245
97,-9,0.29486
98,-9,0.30426
99,-9,0.30306
100,-9,0.31393
101,-9,0.31977
102,-9,0.33355
103,-9,0.33942
104,-9,0.34805
105,-9,0.34229
106,-9,0.34414
107,-9,0.36831
108,-9,0.34175
109,-9,0.39714
110,-9,0.42
111,-9,0.42639
112,-9,0.50095
113,-9,0.32
114,-9,0.27211
115,-9,0.30412
20,-8,0.34333
21,-8,0.36154
22,-8,0.43107
23,-8,0.38378
24,-8,0.37974
25,-8,0.34718
26,-8,0.30192
27,-8,0.28236
28,-8,0.31677
29,-8,0.30134
30,-8,0.32068
31,-8,0.32922
32,-8,0.32646
33,-8,0.37935
34,-8,0.39929
35,-8,0.43978
36,-8,0.48905
37,-8,0.51056
38,-8,0.49973
39,-8,0.52472
40,-8,0.44757
41,-8,0.43826
42,-8,0.45062
43,-8,0.38137
44,-8,0.3718
45,-8,0.33571
46,-8,0.32262
47,-8,0.3085
48,-8,0.29195
49,-8,0.26381
50,-8,0.26457
51,-8,0.23471
52,-8,0.21054
53,-8,0.24484
54,-8,0.18092
55,-8,0.14162
56,-8,0.13747
57,-8,0.10856
58,-8,0.08038
59,-8,0.08667
60,-8,0.05306
61,-8,0.07835
62,-8,0.08068
63,-8,0.07706
64,-8,0.1035
65,-8,0.07401
66,-8,0.08107
67,-8,0.08691
68,-8,0.09254
69,-8,0.10865
70,-8,0.11862
71,-8,0.12991
72,-8,0.11876
73,-8,0.11615
74,-8,0.12691
75,-8,0.14541
76,-8,0.15485
77,-8,0.15926
78,-8,0.17075
79,-8,0.15906
80,-8,0.15279
81,-8,0.17294
82,-8,0.16613
83,-8,0.17702
84,-8,0.18957
85,-8,0.19468
86,-8,0.21918
87,-8,0.22178
88,-8,0.24995
89,-8,0.26336
90,-8,0.27293
91,-8,0.29088
92,-8,0.29211
93,-8,0.29956
94,-8,0.29364
95,-8,0.30075
96,-8,0.30484
97,-8,0.30415
98,-8,0.31364
99,-8,0.31944
100,-8,0.33411
101,-8,0.35055
102,-8,0.36582
103,-8,0.37973
104,-8,0.37958
105,-8,0.3695
106,-8,0.37561
107,-8,0.36545
108,-8,0.36262
109,-8,0.41397
110,-8,0.39811
111,-8,0.43841
112,-8,0.45556
113,-8,0.36964
114,-8,0.37333
115,-8,0.34467
19,-7,0.43688
20,-7,0.39765
21,-7,0.3963
22,-7,0.46281
23,-7,0.42684
24,-7,0.4515
25,-7,0.40881
26,-7,0.33667
27,-7,0.32596
28,-7,0.32059
29,-7,0.30465
30,-7,0.31323
31,-7,0.31684
32,-7,0.30192
33,-7,0.32708
34,-7,0.37476
35,-7,0.41
36,-7,0.49047
37,-7,0.5259
38,-7,0.51103
39,-7,0.49846
40,-7,0.43838
41,-7,0.44489
42,-7,0.42327
43,-7,0.38788
44,-7,0.3972
45,-7,0.33413
46,-7,0.32933
47,-7,0.28976
48,-7,0.265
49,-7,0.24689
50,-7,0.24587
51,-7,0.24143
52,-7,0.21373
53,-7,0.25518
54,-7,0.22544
55,-7,0.18333
56,-7,0.17138
57,-7,0.14042
58,-7,0.098
59,-7,0.12203
60,-7,0.09608
61,-7,0.11031
62,-7,0.11118
63,-7,0.10192
64,-7,0.10957
65,-7,0.07709
66,-7,0.08755
67,-7,0.08378
68,-7,0.10461
69,-7,0.11683
70,-7,0.11796
71,-7,0.12066
72,-7,0.09963
73,-7,0.11293
74,-7,0.12982
75,-7,0.15427
76,-7,0.16366
77,-7,0.15505
78,-7,0.17636
79,-7,0.17551
80,-7,0.16833
81,-7,0.19283
82,-7,0.19163
83,-7,0.19256
84,-7,0.20638
85,-7,0.2115
86,-7,0.22371
87,-7,0.23893
88,-7,0.26114
89,-7,0.27165
90,-7,0.2814
91,-7,0.29091
92,-7,0.2942
93,-7,0.30407
94,-7,0.30416
95,-7,0.31592
96,-7,0.31844
97,-7,0.32392
98,-7,0.33482
99,-7,0.33429
100,-7,0.3576
101,-7,0.3736
102,-7,0.38577
103,-7,0.40916
104,-7,0.411
105,-7,0.39388
106,-7,0.38556
107,-7,0.36388
108,-7,0.34825
109,-7,0.38422
110,-7,0.37381
111,-7,0.36061
112,-7,0.33375
113,-7,0.3848
114,-7,0.4365
18,-6,0.35667
19,-6,0.49789
20,-6,0.47524
21,-6,0.44071
22,-6,0.44943
23,-6,0.42425
24,-6,0.45522
25,-6,0.42298
26,-6,0.36846
27,-6,0.34418
28,-6,0.33157
29,-6,0.32744
30,-6,0.335
31,-6,0.33443
32,-6,0.33951
33,-6,0.34411
34,-6,0.39608
35,-6,0.43735
36,-6,0.45551
37,-6,0.50952
38,-6,0.47341
39,-6,0.40932
40,-6,0.41023
41,-6,0.42132
42,-6,0.40491
43,-6,0.40197
44,-6,0.40302
45,-6,0.36109
46,-6,0.34125
47,-6,0.32061
48,-6,0.28034
49,-6,0.23277
50,-6,0.22025
51,-6,0.22756
52,-6,0.22048
53,-6,0.25745
54,-6,0.29409
55,-6,0.25644
56,-6,0.22679
57,-6,0.17851
58,-6,0.11327
59,-6,0.13537
60,-6,0.11449
61,-6,0.11074
62,-6,0.11163
63,-6,0.09054
64,-6,0.09717
65,-6,0.08724
66,-6,0.09036
67,-6,0.08821
68,-6,0.09851
69,-6,0.09483
70,-6,0.09988
71,-6,0.10429
72,-6,0.09661
73,-6,0.11336
74,-6,0.12602
75,-6,0.14451
76,-6,0.15087
77,-6,0.14934
78,-6,0.17487
79,-6,0.18514
80,-6,0.2055
81,-6,0.22413
82,-6,0.22756
83,-6,0.22261
84,-6,0.21948
85,-6,0.22999
86,-6,0.22957
87,-6,0.24262
88,-6,0.26223
89,-6,0.26306
90,-6,0.27756
91,-6,0.28722
92,-6,0.2877
93,-6,0.30045
94,-6,0.30512
95,-6,0.31259
96,-6,0.32164
97,-6,0.32987
98,-6,0.3487
99,-6,0.36227
100,-6,0.38407
101,-6,0.39908
102,-6,0.40125
103,-6,0.41899
104,-6,0.42009
105,-6,0.41093
106,-6,0.40488
107,-6,0.3638
108,-6,0.34079
109,-6,0.35634
110,-6,0.33947
111,-6,0.34732
112,-6,0.33759
113,-6,0.3492
114,-6,0.40882
18,-5,0.39941
19,-5,0.50583
20,-5,0.493
21,-5,0.49
22,-5,0.49975
23,-5,0.45818
24,-5,0.43137
25,-5,0.38879
26,-5,0.33328
27,-5,0.33317
28,-5,0.36773
29,-5,0.36486
30,-5,0.36918
31,-5,0.37652
32,-5,0.37723
33,-5,0.36934
34,-5,0.41964
35,-5,0.4522
36,-5,0.43865
37,-5,0.50244
38,-5,0.46024
39,-5,0.40723
40,-5,0.44047
41,-5,0.41592
42,-5,0.39389
43,-5,0.40448
44,-5,0.391
45,-5,0.38111
46,-5,0.35444
47,-5,0.28229
48,-5,0.24983
49,-5,0.19981
50,-5,0.21784
51,-5,0.25961
52,-5,0.24298
53,-5,0.26549
54,-5,0.31127
55,-5,0.27174
56,-5,0.21548
57,-5,0.16548
58,-5,0.09632
59,-5,0.12731
60,-5,0.1374
61,-5,0.12944
62,-5,0.15594
63,-5,0.1142
64,-5,0.11448
65,-5,0.10947
66,-5,0.09874
67,-5,0.09863
68,-5,0.1044
69,-5,0.1068
70,-5,0.10354
71,-5,0.11804
72,-5,0.11457
73,-5,0.12683
74,-5,0.13674
75,-5,0.14645
76,-5,0.14681
77,-5,0.14032
78,-5,0.16572
79,-5,0.18213
80,-5,0.20642
81,-5,0.23607
82,-5,0.23204
83,-5,0.23105
84,-5,0.23656
85,-5,0.24282
86,-5,0.24501
87,-5,0.25994
88,-5,0.27234
89,-5,0.29088
90,-5,0.31039
91,-5,0.29887
92,-5,0.30372
93,-5,0.3029
94,-5,0.30814
95,-5,0.32911
96,-5,0.33723
97,-5,0.34335
98,-5,0.36972
99,-5,0.3863
100,-5,0.40509
101,-5,0.42765
102,-5,0.41946
103,-5,0.43031
104,-5,0.4325
105,-5,0.42339
106,-5,0.4194
107,-5,0.39641
108,-5,0.4
109,-5,0.42462
110,-5,0.42673
111,-5,0.41475
112,-5,0.40892
113,-5,0.35033
114,-5,0.392
17,-4,0.47333
18,-4,0.46667
19,-4,0.50583
20,-4,0.49556
21,-4,0.39441
22,-4,0.4131
23,-4,0.40208
24,-4,0.3822
25,-4,0.36689
26,-4,0.31946
27,-4,0.28291
28,-4,0.31571
29,-4,0.35136
30,-4,0.34636
31,-4,0.36908
32,-4,0.35522
33,-4,0.34493
34,-4,0.41746
35,-4,0.44586
36,-4,0.46981
37,-4,0.54786
38,-4,0.46026
39,-4,0.40725
40,-4,0.45971
41,-4,0.398
42,-4,0.40024
43,-4,0.43122
44,-4,0.40178
45,-4,0.40462
46,-4,0.35981
47,-4,0.24042
48,-4,0.2307
49,-4,0.155
50,-4,0.20702
51,-4,0.26167
52,-4,0.21679
53,-4,0.20904
54,-4,0.24683
55,-4,0.22186
56,-4,0.19333
57,-4,0.17863
58,-4,0.11295
59,-4,0.13719
60,-4,0.14585
61,-4,0.14024
62,-4,0.16631
63,-4,0.12098
64,-4,0.12628
65,-4,0.12697
66,-4,0.11737
67,-4,0.11973
68,-4,0.12102
69,-4,0.13102
70,-4,0.13089
71,-4,0.15036
72,-4,0.15407
73,-4,0.15049
74,-4,0.14937
75,-4,0.15087
76,-4,0.13939
77,-4,0.14694
78,-4,0.17596
79,-4,0.18981
80,-4,0.2219
81,-4,0.2462
82,-4,0.24457
83,-4,0.24909
84,-4,0.26249
85,-4,0.26634
86,-4,0.27014
87,-4,0.28281
88,-4,0.28631
89,-4,0.30509
90,-4,0.32058
91,-4,0.3087
92,-4,0.31462
93,-4,0.31832
94,-4,0.33355
95,-4,0.36093
96,-4,0.3678
97,-4,0.36848
98,-4,0.38598
99,-4,0.39615
100,-4,0.40854
101,-4,0.42218
102,-4,0.41602
103,-4,0.4205
104,-4,0.42932
105,-4,0.43211
106,-4,0.43152
107,-4,0.42894
108,-4,0.42794
109,-4,0.46222
110,-4,0.45983
111,-4,0.43855
112,-4,0.43465
113,-4,0.38
114,-4,0.392
18,-3,0.51611
19,-3,0.55955
20,-3,0.51571
21,-3,0.40094
22,-3,0.34676
23,-3,0.33792
24,-3,0.3005
25,-3,0.33508
26,-3,0.32613
27,-3,0.31452
28,-3,0.37276
29,-3,0.39159
30,-3,0.41394
31,-3,0.41831
32,-3,0.42302
33,-3,0.38639
34,-3,0.42483
35,-3,0.47371
36,-3,0.4622
37,-3,0.50373
38,-3,0.42413
39,-3,0.394
40,-3,0.43786
41,-3,0.42128
42,-3,0.4375
43,-3,0.43451
44,-3,0.38478
45,-3,0.38878
46,-3,0.37061
47,-3,0.27022
48,-3,0.252
49,-3,0.17212
50,-3,0.22017
51,-3,0.24831
52,-3,0.22119
53,-3,0.22583
54,-3,0.23188
55,-3,0.21915
56,-3,0.19971
57,-3,0.18462
58,-3,0.13639
59,-3,0.12255
60,-3,0.12492
61,-3,0.12829
62,-3,0.15073
63,-3,0.12181
64,-3,0.13242
65,-3,0.13865
66,-3,0.12563
67,-3,0.13898
68,-3,0.127
69,-3,0.1332
70,-3,0.14325
71,-3,0.15677
72,-3,0.1768
