,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_FC_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_FC_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_FC_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FC_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FC_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FC_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FC_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FC_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FC_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FC_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff
30,"McCullers Jr., Lance",621121.0,93.0,2021,,,,,,,,,1.355639278,0.5018102899999999,0.745712729,-1.111736839,5.597462570000005,385.3580989999996,0.03150839999999988,0.05784107699999996,0.10794830999999999,0.6515107740000001,0.8954132130000001,0.13595412900000003,3.7669733800000103,259.72930199999973,0.03887013299999986,0.2145996410000004,0.510817042,-1.925177355,1.681274916,-0.266914603,3.950264279999999,855.7625470000003,0.07762784199999984,0.13570591600000004,0.021609395999999947,-1.628053407,1.384150968,0.265511835,4.170788250000001,423.0219460000003,0.14695854400000008,0.002556992000000591
31,"Gonzales, Marco",594835.0,88.0,2020,0.5568486589999999,0.048122145000000005,0.916481521,1.425208035,3.354923999999997,0.5400469999999586,0.28048261399999985,0.16100355599999983,1.983904872,-1.610081342,0.7417219660000001,-1.115545496,9.56300551000001,140.64172800000006,0.29961305100000013,0.14508547800000038,,,,,,,,,0.07690682000000004,0.5420335779999998,1.410392954,0.791452556,4.223659980000008,39.22009500000013,0.41062551700000016,0.16661372100000005,,,,,,,,
32,"Stroman, Marcus",573186.0,108.0,2021,0.65727554,-0.804530015,0.520217219,0.941588336,2.677547390000001,147.5574160000001,0.11050421300000002,0.028610453000000646,0.614696682,0.927303318,1.211616114,-0.330383886,15.05995261000001,71.25741599999992,0.332218009,0.18697156400000026,0.68947446,-0.10614112600000003,0.17817166999999998,-0.405161664,2.6632859400000086,58.28349299999991,0.167004213,0.014638231000000168,0.312971058,-1.4554200380000002,1.1711072420000002,-0.02865826199999999,3.8387507999999997,951.4134250000002,0.03404794099999986,0.027339093999999342,0.09658730700000001,-1.261292168,0.976979372,0.187725489,2.0311932199999916,301.48884,0.07521775500000016,0.015363925000000833
33,"Scherzer, Max",453286.0,90.0,2020,0.554347946,-1.623626964,0.8053363659999999,1.372638544,3.5316790699999956,102.006617,0.11566721800000002,0.19458229999999954,1.487557886,0.45435120500000004,1.272641803,-0.669267288,13.986822070000002,207.90442900000016,0.08113675200000037,0.25730924600000016,0.539059829,-0.40739316200000003,0.41089743599999995,0.279230769,5.660683760000012,189.2008549999996,0.03277777799999981,0.03303418800000024,0.510386377,-1.957190501,1.138899903,0.30790422100000003,6.203326280000013,1133.7441189999997,0.013476958000000039,0.03492686600000017,,,,,,,,
34,"Scherzer, Max",453286.0,102.0,2021,0.594064604,-1.6261785579999999,0.810027614,1.410215548,4.139612319999998,32.80814099999998,0.11632055400000008,0.15571035700000024,1.403737757,0.378536611,1.194687555,-0.587586813,13.29533001,191.971274,0.10419807900000011,0.20408024000000058,0.36080324500000005,-0.49914272800000004,0.317008216,0.455347699,4.301856850000007,195.7964009999996,0.004193483000000331,0.046494883000000264,0.412778291,-2.005129835,1.188978891,0.403372653,5.17882041,1022.5616099999997,0.04467288100000033,0.032596065000000785,,,,,,,,
35,"Kelly, Merrill",518876.0,87.0,2023,0.19512044900000003,-1.644487627,0.504074242,1.335533834,1.3525908499999986,4.63856399999986,0.029796556999999835,0.009666335999999554,1.8977712439999999,-0.29371280199999994,0.8467005830000001,-0.757357859,8.699281619999994,219.09476900000027,0.09699918200000002,0.23103129199999994,0.764958089,-0.8996032509999999,0.240810134,0.37545529600000005,5.381380489999998,29.482880000000023,0.08155029199999997,0.07496342399999989,0.953661295,-2.337426727,1.197013342,0.18675208999999998,2.149297660000002,211.46799299999975,0.08178854399999991,0.10504884800000003,0.493720587,-2.3210305289999997,1.180617144,0.646692798,1.5929375599999958,146.03212099999973,0.12049143499999992,0.012324676000000423
36,"Keller, Mitch",656605.0,99.0,2023,0.78740874,-1.210551948,1.049559885,0.948400803,5.4621634600000135,78.3392200000003,0.11529406000000009,0.1584681760000004,1.652413941,0.579031842,0.7400239049999999,-1.4914218780000001,11.726155419999998,147.76489300000003,0.1427605660000002,0.10829173900000022,0.491913773,1.081731645,1.242723708,-0.33092171,6.946918149999988,301.3562859999997,0.09683614699999987,0.14259011499999996,0.16775396800000003,-1.749420635,1.588428572,-0.0067619050000000125,1.0108994700000125,810.976725,0.05346031699999987,0.030992063000000236,0.305625505,-1.761055286,1.600063223,0.46661756800000004,4.154421130000003,79.65417200000002,0.08507331200000001,0.16183010499999995
37,"Eovaldi, Nathan",543135.0,102.0,2021,0.23004486000000002,-1.98039168,1.056375287,1.154061253,4.344132869999996,168.067008,0.07166260300000005,0.22052926399999961,1.841994536,-0.14316029100000005,0.780856102,-0.9179781429999999,13.95810564,195.13843399999996,0.12197631999999992,0.101202185,0.800738112,-0.462276573,0.46173981999999997,0.12327828099999999,6.698912519999993,124.50718000000006,0.037179147999999884,0.02961165500000007,0.8298841,-1.885152917,0.9611365239999999,0.094132293,4.605984480000004,744.605229,0.01476599700000003,0.006942094000000232,,,,,,,,
38,"Corbin, Patrick",571578.0,105.0,2021,0.71289897,0.134842342,0.7948423419999999,1.37289897,6.386904759999993,120.53201399999989,0.2181483270000002,0.09060971699999953,0.6428846149999999,-0.850576923,0.190576923,0.017115384999999997,21.16730769,482.105769,0.08586538499999996,0.31605769199999934,0.505166667,-0.831547619,0.17154761899999998,0.154833333,5.174238099999997,53.04039599999987,0.0029880950000000794,0.02719761899999984,0.536724138,0.33112069,0.99112069,1.196724138,4.329310340000006,648.875,0.19418103400000009,0.062715517,0.515798836,0.6339618370000001,1.2939618370000001,1.175798836,6.725646830000002,172.2945850000001,0.21818402300000006,0.03778622299999945
39,"Bieber, Shane",669456.0,92.0,2020,0.7691923949999999,-1.4921323910000002,0.89942831,1.361896476,4.860653229999997,172.2640849999998,0.09009506300000014,0.041962323999999995,1.9461452110000002,0.0004394039999999766,0.593143485,-1.3534411300000002,5.592945060000005,176.40442699999994,0.06599591800000004,0.04045463100000024,1.092586451,-0.6396697840000001,0.046965703,-0.49988237,4.734325400000003,22.496598000000176,0.02736536200000006,0.014597505000000233,0.35654081600000004,-2.0755884350000002,1.4828843539999998,0.236163265,0.5157142900000053,863.6986399999998,0.0038435370000000635,0.0130340130000004,,,,,,,,
40,"Gray, Sonny",543243.0,118.0,2023,0.9703680050000001,-0.032269071,0.408485287,0.5941517890000001,5.316168229999988,174.80986100000018,0.06313090100000007,0.0038230189999994835,1.268396092,1.001350209,0.6251339929999999,-1.644612308,8.00883549000001,67.2119389999998,0.07612553600000005,0.03338603500000037,0.59075122,1.230950169,0.854733953,-0.966967436,3.2358652400000096,4.248457000000144,0.030442286000000096,0.021990991000000015,0.406418919,-1.203421507,1.579637723,0.030202702999999997,0.2840741799999904,996.1820620000001,0.07562708399999996,0.1817073029999996,0.72805919,-0.959248502,1.3354647179999999,0.351842974,5.204169010000001,268.55128000000013,0.13418686600000007,0.002948757999999607
41,"Walker, Taijuan",592836.0,99.0,2023,0.5093497269999999,-1.630062038,0.985888651,1.153523114,5.674526019999988,268.25955499999964,0.17382639199999983,0.10998773100000037,1.808385354,-0.22461992200000003,0.41955346499999996,-1.164211967,12.362542320000003,30.015011999999842,0.03329500200000002,0.0071196730000000485,0.29001607799999995,-0.01482620400000001,0.6293471829999999,0.35415730900000003,4.651329630000006,206.47503400000005,0.06229328299999981,0.11125663500000016,0.679504648,-1.863969123,1.219795736,-0.035331261,0.7276158299999906,967.9219369999998,0.05678184800000019,0.06521610899999963,0.07885955099999997,-2.162209726,1.518036339,0.723032938,5.252387779999992,417.9337139999998,0.15658278299999995,0.051338418000000274
42,"Bauer, Trevor",545333.0,90.0,2020,1.73273803,-0.7145626949999999,1.277727252,1.1695734729999998,8.596631349999996,131.10231999999996,0.14681549300000007,0.0158104020000005,1.555326831,0.821230546,0.25806598899999994,-2.118491388,5.223019989999997,22.185930999999982,0.30626340200000013,0.335007955,0.157824837,1.5663373250000001,1.003172768,-0.7209893940000001,4.2958216499999935,38.583716000000095,0.03903478100000002,0.1055399699999997,1.193607595,-0.728892405,1.292056962,0.6304430379999999,0.06782699999999409,1179.768987,0.131181435,0.01432489500000056,1.336107595,-1.2388924049999999,1.802056962,0.772943038,9.167827000000003,130.51898699999992,0.02618143500000003,0.21067510499999997
43,"Anderson, Tyler",542881.0,100.0,2021,0.6911006260000001,-0.072950921,0.930147463,1.6941990100000002,5.352051410000001,197.97385900000018,0.3935250319999999,0.2313375570000007,1.254662261,-1.322787261,0.319688877,-0.251563877,10.930203739999996,44.655103000000054,0.18125183599999994,0.244024413,0.492995594,-1.093828928,0.09073054400000002,0.5101027899999999,5.2281204100000025,30.238436000000092,0.713331497,0.7186839199999993,0.3071084100000001,0.24930809799999998,1.252406482,1.310206794,4.30926964999999,653.5082280000001,0.21269879400000002,0.20203435800000058,0.24594478899999994,0.692270825,1.6953692089999999,0.757153595,3.71196633000001,228.06541900000002,0.5218057850000002,0.6680318139999999
44,"Miley, Wade",489119.0,109.0,2021,0.811382104,-0.34364159299999997,0.563541506,1.718565203,4.4761003200000005,37.28766299999961,0.15766620099999984,0.025339291999999958,1.3035504919999998,-1.4594393810000001,0.5522562820000001,-0.39636739299999996,10.67962901,114.5382980000004,0.16185933900000005,0.12262542599999993,0.246255302,-1.549538884,0.6423557849999999,0.660927797,6.19263067,33.392361000000164,0.4691595049999999,0.4206022090000001,0.008553006999999946,0.653568634,1.560751733,0.8986300920000001,3.482880620000003,469.9039879999998,0.3705112330000002,0.26990343900000013,0.44808749999999997,0.5680875000000001,1.4752705990000001,1.355270599,3.296464180000001,251.4061459999998,0.23783066500000016,0.18147847200000022
45,"Buehler, Walker",621111.0,118.0,2021,0.8073202279999999,-0.947990264,0.749986388,1.005324104,3.786918810000003,144.9725440000002,0.18460202800000003,0.17212833899999946,1.926079867,0.19819897899999994,0.39620285499999996,-1.7280759909999999,11.426585790000004,243.66081499999973,0.275481328,0.23967016999999924,0.627240471,0.4892341829999999,0.6872380589999999,-0.429236595,6.702034439999991,181.33845799999972,0.07173454000000001,0.001448129999999992,0.24701768600000001,-1.778805765,1.580801889,-0.04901380999999999,0.09154216999999676,1095.068651,0.21175265700000012,0.08303519200000054,0.42965464100000006,-1.802653051,1.604649175,0.6276585170000001,3.756827670000007,275.871447,0.2885758300000001,0.1904954280000002
46,"Darvish, Yu",506433.0,100.0,2020,0.40594320399999995,-1.628826911,0.619415146,1.415354969,3.1846517900000038,94.9357670000004,0.06341108800000006,0.01063556399999932,2.200561498,-0.30018270999999996,0.709229055,-1.191149733,15.148707669999993,48.0744209999998,0.26315508,0.0381773609999998,1.248142905,-0.424786973,0.584624792,-0.23873114,7.795161190000002,114.97716899999978,0.03367331299999998,0.006381190000000814,0.498930136,-1.7238815920000001,0.7144698270000001,0.5104816289999999,2.479459359999993,1038.6379210000002,0.21445840399999994,0.06984770600000001,0.0764039219999999,-2.290103922,1.2806921569999998,0.9330078430000001,2.5516862700000047,185.0758820000001,0.03898431399999991,0.0319862750000004
47,"Darvish, Yu",506433.0,111.0,2021,0.5111381890000002,-1.5973748829999999,0.644946312,1.46356676,3.16439308999999,150.99477100000013,0.08202054199999997,0.0035578900000006186,2.22667734,-0.29775492599999986,0.654673645,-1.2742487690000002,15.971884240000009,51.66034499999978,0.27444334999999986,0.021866995000000777,1.0863194859999998,-0.24875736299999984,0.703671208,-0.133890915,7.060460520000007,114.23449899999969,0.007706706000000008,0.013201957000000597,0.5099576719999999,-1.7021058199999999,0.749677249,0.44247089900000003,2.4682539700000063,1208.418519,0.22607936499999992,0.0668465610000002,0.010743606000000128,-2.201177791,1.24874922,0.963172177,2.659276349999999,261.86943199999996,0.0574441670000001,0.11053399899999938
48,"Gallen, Zac",668678.0,90.0,2020,1.1945070059999998,-0.5860205169999999,0.8426386989999999,0.937888824,6.245984149999998,32.28313500000013,0.1677887410000003,0.09696805699999977,1.059319192,0.24168080800000002,0.014937373999999948,-1.315937374,5.757272729999997,85.73505100000011,0.0015828290000001743,0.018684849000000447,0.201096969,0.306403031,0.04978484900000002,-0.45771515099999993,0.07106059999999559,74.67394000000013,0.025693940000000026,0.026815151000000093,0.001151457999999994,-1.3909240129999998,1.6475421949999998,-0.255466724,2.136801030000001,816.0870669999999,0.12380291599999982,0.23095214399999975,1.0222363639999998,-1.4327636359999998,1.6893818179999998,0.765618182,5.8627272699999935,154.49272699999983,0.27152727300000024,0.09098181800000038
49,"Gallen, Zac",668678.0,105.0,2023,0.7054252690000001,-0.949652807,0.531154308,1.123923768,3.596536880000002,46.66146000000026,0.11343043799999997,0.11285953099999979,1.5990621109999998,-0.37763934699999996,0.04085915200000001,-1.180563612,7.45704606999999,119.93771100000004,0.008985570999999748,0.0255804589999995,0.6154054059999999,-0.25027027099999993,0.16822822800000004,-0.196906907,2.4969969999999932,90.48773799999981,0.026246245999999918,0.005495494999999906,0.36055128,-1.76055128,1.342052781,0.057947218999999994,3.132155999999995,825.7827110000001,0.11641886999999995,0.10046954199999991,0.8355855850000001,-1.5702477479999999,1.151749249,1.254084084,2.6361111100000016,1.7917919999999867,0.08710210199999979,0.09581081099999977
50,"Davies, Zach",605200.0,67.0,2020,,,,,,,,,2.093144144,-0.3371441439999999,1.238193694,-0.517806306,12.364684679999996,324.95033999999987,0.07214864900000029,0.22989639700000009,,,,,,,,,0.45441172799999996,-2.341338334,0.7660004960000001,1.12092611,7.527956849999995,456.28956800000014,0.07837342000000014,0.013972848999999954,0.0920353009999999,-2.3496997,0.774361862,1.4833025370000001,1.550349330000003,132.9879289999999,0.042883343000000185,0.05108092800000019
51,"Eflin, Zach",621107.0,100.0,2023,0.46525381899999996,-1.3620417790000001,0.854482255,0.972813343,4.4329065499999984,17.604784999999993,0.19189212700000002,0.006756234000000028,1.3252365259999999,0.248438437,0.755997961,-0.8176770019999999,9.405084369999997,266.67670299999963,0.030101378000000345,0.1463292420000002,0.669953036,0.633624945,1.141184469,-0.16239351200000002,8.523449110000001,230.9750429999999,0.026824622999999992,0.06654966700000031,0.316320429,-2.024412032,1.5168525080000002,0.191239095,2.0442838999999964,621.1257330000001,0.040804593999999916,0.07198212099999957,0.212138373,-2.102515044,1.59495552,0.295421151,3.7732612899999936,136.0405370000003,0.03662271100000014,0.0547560279999999
