"","pitch_type","handedness","zone","pitch_speed","F_Runs"
"6530","SL","R_L",4,81,-1.06386887206801
"6531","SL","R_L",4,82,-1.3893278209445
"6532","SL","R_L",4,83,-3.31858538932677
"6533","SL","R_L",4,84,1.23443109074396
"6534","SL","R_L",4,85,0.10101341974176
"6535","SL","R_L",4,86,-1.73506170041399
"6536","SL","R_L",4,87,-0.377227768260176
"6537","SL","R_L",4,88,3.51027111469626
"6538","SL","R_L",4,89,3.50137682585866
"6539","SL","R_L",4,90,1.71166908131194
"6540","SL","R_L",4,91,7.77181851737145
"6541","SL","R_L",4,92,1.79250275450018
"6542","SL","R_L",4,93,-6.63093331995038
"6543","SL","R_L",4,94,-6.30450029774012
"6544","SL","R_L",4,95,17.5603646200716
"6545","SL","R_L",5,72,3.67290749997532
"6546","SL","R_L",5,73,-1.39388814915785
"6547","SL","R_L",5,74,-1.50448763801608
"6548","SL","R_L",5,75,1.08238160399945
"6549","SL","R_L",5,76,3.17240594953994
"6550","SL","R_L",5,77,-8.27854630793493
"6551","SL","R_L",5,78,-3.40521288196856
"6552","SL","R_L",5,79,-8.72371620986253
"6553","SL","R_L",5,80,-4.11552211752846
"6554","SL","R_L",5,81,-2.60387898399517
"6555","SL","R_L",5,82,-4.4787425702621
"6556","SL","R_L",5,83,-3.00801991704566
"6557","SL","R_L",5,84,-2.33056418986575
"6558","SL","R_L",5,85,-1.831230252811
"6559","SL","R_L",5,86,-0.225566356656294
"6560","SL","R_L",5,87,-2.87052045537535
"6561","SL","R_L",5,88,1.56471985705299
"6562","SL","R_L",5,89,-1.61565398542911
"6563","SL","R_L",5,90,2.0902962117361
"6564","SL","R_L",5,91,-1.47459112113515
"6565","SL","R_L",5,92,0.910447971453829
"6566","SL","R_L",5,93,-0.695174556000044
"6567","SL","R_L",5,94,8.96672078267706
"6568","SL","R_L",6,71,-33.4461548138454
"6569","SL","R_L",6,72,-13.5357208358519
"6570","SL","R_L",6,73,12.4539497397413
"6571","SL","R_L",6,74,-36.4020660016463
"6572","SL","R_L",6,75,-1.31986953904399
"6573","SL","R_L",6,76,5.75610957394806
"6574","SL","R_L",6,77,12.6113423970523
"6575","SL","R_L",6,78,-2.79142514130535
"6576","SL","R_L",6,79,-5.70579136776158
"6577","SL","R_L",6,80,-1.58466237781536
"6578","SL","R_L",6,81,0.534366271246864
"6579","SL","R_L",6,82,1.45540024592806
"6580","SL","R_L",6,83,0.6843349916608
"6581","SL","R_L",6,84,3.38513231436683
"6582","SL","R_L",6,85,4.40123505859376
"6583","SL","R_L",6,86,3.56802433020603
"6584","SL","R_L",6,87,5.07911749500118
"6585","SL","R_L",6,88,1.0263517261374
"6586","SL","R_L",6,89,-1.48982058136791
"6587","SL","R_L",6,90,2.76371071463832
"6588","SL","R_L",6,91,-1.61552170931305
"6589","SL","R_L",6,92,5.60771291914012
"6590","SL","R_L",6,93,4.51923862299648
"6591","SL","R_L",6,94,15.3165351505594
"6592","SL","R_L",6,95,6.14995817682579
"6593","SL","R_L",7,71,-13.2021817759436
"6594","SL","R_L",7,72,-3.2477467333619
"6595","SL","R_L",7,73,-6.62941150917745
"6596","SL","R_L",7,75,-16.2114620621827
"6597","SL","R_L",7,76,9.79044296492686
"6598","SL","R_L",7,77,-2.78671651244006
"6599","SL","R_L",7,78,-5.34103933974072
"6600","SL","R_L",7,79,-1.61080808216511
"6601","SL","R_L",7,80,-0.349039951177166
"6602","SL","R_L",7,81,-0.0481198065628825
"6603","SL","R_L",7,82,2.37469918423815
"6604","SL","R_L",7,83,0.419811197819788
"6605","SL","R_L",7,84,-2.54683083551262
"6606","SL","R_L",7,85,1.33065742447826
"6607","SL","R_L",7,86,1.04800267285966
"6608","SL","R_L",7,87,2.31884162964899
"6609","SL","R_L",7,88,4.16613429797492
"6610","SL","R_L",7,89,4.61991693785737
"6611","SL","R_L",7,90,9.06183922097692
"6612","SL","R_L",7,91,1.3193253551185
"6613","SL","R_L",7,92,3.12203125966952
"6614","SL","R_L",7,93,3.31584812066866
"6615","SL","R_L",7,95,-12.9324162473697
"6616","SL","R_L",8,72,-1.19691702139723
"6617","SL","R_L",8,73,-0.459361014090764
"6618","SL","R_L",8,74,3.16078951967116
"6619","SL","R_L",8,75,-24.0741883936741
"6620","SL","R_L",8,76,-24.5706409072988
"6621","SL","R_L",8,77,-12.7674425323583
"6622","SL","R_L",8,78,1.11889595787077
"6623","SL","R_L",8,79,-0.0587162945290525
"6624","SL","R_L",8,80,-2.0993365164688
"6625","SL","R_L",8,81,-3.23036293201286
"6626","SL","R_L",8,82,-2.00928195902763
"6627","SL","R_L",8,83,-3.63520322935241
"6628","SL","R_L",8,84,-2.13902006668548
"6629","SL","R_L",8,85,-1.94581832187639
"6630","SL","R_L",8,86,-0.0371599846548431
"6631","SL","R_L",8,87,1.21140340612228
"6632","SL","R_L",8,88,1.33646940434417
"6633","SL","R_L",8,89,2.40572430946572
"6634","SL","R_L",8,90,5.04854287334322
"6635","SL","R_L",8,91,-0.543889066659855
"6636","SL","R_L",8,92,5.78456152935386
"6637","SL","R_L",8,93,-2.67661064755945
"6638","SL","R_L",8,94,31.3737196347126
"6639","SL","R_L",8,95,-13.3464877369339
"6640","SL","R_L",9,72,-23.1405853023298
"6641","SL","R_L",9,73,-10.6026745129245
"6642","SL","R_L",9,75,-7.49161200478861
"6643","SL","R_L",9,76,-5.55846429419775
"6644","SL","R_L",9,77,-1.00913105147807
"6645","SL","R_L",9,78,0.956302862055603
"6646","SL","R_L",9,79,-4.79117772300957
"6647","SL","R_L",9,80,3.83806553632993
"6648","SL","R_L",9,81,1.56447521694955
"6649","SL","R_L",9,82,4.77355427987122
"6650","SL","R_L",9,83,2.80617141592319
"6651","SL","R_L",9,84,5.75960789890408
"6652","SL","R_L",9,85,4.70537116798802
"6653","SL","R_L",9,86,6.76638121008879
"6654","SL","R_L",9,87,4.31922314375245
"6655","SL","R_L",9,88,4.29482731798579
"6656","SL","R_L",9,89,2.00675743882819
"6657","SL","R_L",9,90,4.58762903288379
"6658","SL","R_L",9,91,3.54506887930966
"6659","SL","R_L",9,92,5.36661273838302
"6660","SL","R_L",9,93,11.7499942256729
"6661","SL","R_L",9,94,2.36246153996636
"6662","SL","R_L",9,95,18.1825477183437
"6663","SL","R_L",11,33,-23.0124331186315
"6664","SL","R_L",11,72,-16.7151478402279
"6665","SL","R_L",11,73,-20.1451144624045
"6666","SL","R_L",11,74,-14.1177711710493
"6667","SL","R_L",11,75,-7.80556540040376
"6668","SL","R_L",11,76,-15.1042776096239
"6669","SL","R_L",11,77,-11.8164687482284
"6670","SL","R_L",11,78,-10.5208429987638
"6671","SL","R_L",11,79,-10.521071124707
"6672","SL","R_L",11,80,-11.2719988592614
"6673","SL","R_L",11,81,-8.25401218396456
"6674","SL","R_L",11,82,-7.58031861154986
"6675","SL","R_L",11,83,-7.60803620068869
"6676","SL","R_L",11,84,-6.78089639890278
"6677","SL","R_L",11,85,-6.37274604875883
"6678","SL","R_L",11,86,-5.55168514359602
"6679","SL","R_L",11,87,-4.84331222169178
"6680","SL","R_L",11,88,-5.43764475658858
"6681","SL","R_L",11,89,-4.22220034517267
"6682","SL","R_L",11,90,-5.62814765231186
"6683","SL","R_L",11,91,-3.19387222460618
"6684","SL","R_L",11,92,-1.17308421045671
"6685","SL","R_L",11,93,-4.53284212680961
"6686","SL","R_L",11,94,-7.59525016673831
"6687","SL","R_L",12,63,-10.9635890682759
"6688","SL","R_L",12,72,-21.6001928783343
"6689","SL","R_L",12,73,-14.729777635949
"6690","SL","R_L",12,74,-12.2104236029983
"6691","SL","R_L",12,75,-13.904882339986
"6692","SL","R_L",12,76,-22.9247638267462
"6693","SL","R_L",12,77,-29.9689459069184
"6694","SL","R_L",12,78,-15.4969571246254
"6695","SL","R_L",12,79,-12.8292491115038
"6696","SL","R_L",12,80,-5.04298695674615
"6697","SL","R_L",12,81,-4.8415533368323
"6698","SL","R_L",12,82,-7.35722413547089
"6699","SL","R_L",12,83,-5.27683427662649
"6700","SL","R_L",12,84,-4.40631630475992
"6701","SL","R_L",12,85,-3.69225092681197
"6702","SL","R_L",12,86,-3.50300462190676
"6703","SL","R_L",12,87,-4.75835721231497
"6704","SL","R_L",12,88,-2.57418628548581
"6705","SL","R_L",12,89,-3.14634585695273
"6706","SL","R_L",12,90,-4.85040953918966
"6707","SL","R_L",12,91,-3.71451837013371
"6708","SL","R_L",12,92,-5.41678536241137
"6709","SL","R_L",12,93,-0.233908270857473
"6710","SL","R_L",12,94,-13.0590785420504
"6711","SL","R_L",12,96,-3.41521963406076
"6712","SL","R_L",13,53,-15.9744841256042
"6713","SL","R_L",13,70,-13.9836563309595
"6714","SL","R_L",13,71,-7.95187697540794
"6715","SL","R_L",13,72,-13.1368709029452
"6716","SL","R_L",13,73,-9.01535462666948
"6717","SL","R_L",13,74,-5.16966259340025
"6718","SL","R_L",13,75,-14.821601476595
"6719","SL","R_L",13,76,-6.92571208241431
"6720","SL","R_L",13,77,-8.43828841112797
"6721","SL","R_L",13,78,-6.03502213752785
"6722","SL","R_L",13,79,-6.81505825827707
"6723","SL","R_L",13,80,-4.90179406869896
"6724","SL","R_L",13,81,-6.04090814201347
"6725","SL","R_L",13,82,-4.15172407213516
"6726","SL","R_L",13,83,-3.42709525208667
"6727","SL","R_L",13,84,-2.89584301645625
"6728","SL","R_L",13,85,-1.96562806319881
"6729","SL","R_L",13,86,-1.41116545832152
"6730","SL","R_L",13,87,-1.4104161690408
"6731","SL","R_L",13,88,-1.11863930875463
"6732","SL","R_L",13,89,-0.586217355120713
"6733","SL","R_L",13,90,-1.07130209995379
"6734","SL","R_L",13,91,-2.48753835180409
"6735","SL","R_L",13,92,-2.77550856697486
"6736","SL","R_L",13,93,0.9208657569106
"6737","SL","R_L",13,94,8.89386549656305
"6738","SL","R_L",13,96,-10.3318722297249
"6739","SL","R_L",14,63,-14.8013239098767
"6740","SL","R_L",14,72,-17.6374600549889
"6741","SL","R_L",14,73,-1.64410366022828
"6742","SL","R_L",14,74,-10.7055900230663
"6743","SL","R_L",14,75,-4.66936937023623
"6744","SL","R_L",14,76,12.8911917686155
"6745","SL","R_L",14,77,-6.95450303840679
"6746","SL","R_L",14,78,-2.16478139823307
"6747","SL","R_L",14,79,-1.9765386152035
"6748","SL","R_L",14,80,-1.76668451661209
"6749","SL","R_L",14,81,0.40133127534772
"6750","SL","R_L",14,82,0.928391980716277
"6751","SL","R_L",14,83,0.383847224602683
"6752","SL","R_L",14,84,1.26697895675113
"6753","SL","R_L",14,85,1.80177937390747
"6754","SL","R_L",14,86,1.6358811029567
"6755","SL","R_L",14,87,1.98429594533184
"6756","SL","R_L",14,88,2.28016306673496
"6757","SL","R_L",14,89,1.38372099305446
"6758","SL","R_L",14,90,2.1204907267165
"6759","SL","R_L",14,91,1.17736754332381
"6760","SL","R_L",14,92,2.88353577187183
"6761","SL","R_L",14,93,1.52584036991251
"6762","SL","R_L",14,94,1.34828599837153
"6763","SL","R_L",14,95,2.48000697155115
"6764","SL","R_R",1,72,-44.7862746211894
"6765","SL","R_R",1,73,5.58541414900839
"6766","SL","R_R",1,74,4.51372228362258
"6767","SL","R_R",1,76,35.5741583941849
"6768","SL","R_R",1,77,-6.86837804151557
"6769","SL","R_R",1,78,2.10983666743389
"6770","SL","R_R",1,79,-4.73626648714712
"6771","SL","R_R",1,80,-7.08714282097141
"6772","SL","R_R",1,81,-0.218471028144293
"6773","SL","R_R",1,82,2.20450799232346
"6774","SL","R_R",1,83,-2.20867251399809
"6775","SL","R_R",1,84,-4.15802205552095
"6776","SL","R_R",1,85,-0.222936479390468
"6777","SL","R_R",1,86,0.848478268795965
"6778","SL","R_R",1,87,1.08387319230505
"6779","SL","R_R",1,88,-0.492124744201905
"6780","SL","R_R",1,89,2.43389465533133
"6781","SL","R_R",1,90,1.68077483780776
"6782","SL","R_R",1,91,-1.35740424095657
"6783","SL","R_R",1,92,1.7676343352642
"6784","SL","R_R",1,93,1.74700694856689
"6785","SL","R_R",1,94,0.420794900596159
"6786","SL","R_R",2,72,-11.0557957374116
"6787","SL","R_R",2,73,-0.772592457547212
"6788","SL","R_R",2,74,2.84016444404106
"6789","SL","R_R",2,75,-9.21942009038125
"6790","SL","R_R",2,76,-18.4851315395249
"6791","SL","R_R",2,77,-27.0396355299773
"6792","SL","R_R",2,78,-1.74743422008154
"6793","SL","R_R",2,79,-2.46819552711298
"6794","SL","R_R",2,80,-4.21291100029425
"6795","SL","R_R",2,81,-2.55839688293509
"6796","SL","R_R",2,82,-2.25396782381882
"6797","SL","R_R",2,83,-4.51180279555798
"6798","SL","R_R",2,84,-4.42961494271494
"6799","SL","R_R",2,85,-4.27244551835476
"6800","SL","R_R",2,86,-1.86629989895312
"6801","SL","R_R",2,87,0.890137948876528
"6802","SL","R_R",2,88,-1.06098207704308
"6803","SL","R_R",2,89,1.62941991652269
"6804","SL","R_R",2,90,1.10179126725782
"6805","SL","R_R",2,91,-3.1769319806401
"6806","SL","R_R",2,92,0.232554966921252
"6807","SL","R_R",2,93,5.38643291177192
"6808","SL","R_R",2,94,1.59975062695876
"6809","SL","R_R",2,95,33.4834810545569
"6810","SL","R_R",3,71,2.11563470427735
"6811","SL","R_R",3,72,-4.18595695225165
"6812","SL","R_R",3,73,-2.58574577692464
"6813","SL","R_R",3,74,-3.11824177732838
"6814","SL","R_R",3,75,29.6212992038483
"6815","SL","R_R",3,76,-5.01385907389404
"6816","SL","R_R",3,77,1.46971804577553
"6817","SL","R_R",3,78,2.20167995754208
"6818","SL","R_R",3,79,1.68376846543936
"6819","SL","R_R",3,80,-1.11957995724456
"6820","SL","R_R",3,81,-0.271502662340991
"6821","SL","R_R",3,82,2.89762718559079
"6822","SL","R_R",3,83,0.820557879854575
"6823","SL","R_R",3,84,-0.825800684833057
"6824","SL","R_R",3,85,1.82690315387786
"6825","SL","R_R",3,86,0.763938534814136
"6826","SL","R_R",3,87,3.59962436193634
"6827","SL","R_R",3,88,2.72198808563719
"6828","SL","R_R",3,89,2.68471100901987
"6829","SL","R_R",3,90,-0.370057195854739
"6830","SL","R_R",3,91,1.4061321278696
"6831","SL","R_R",3,92,0.804083609065919
"6832","SL","R_R",3,93,0.664609170618963
"6833","SL","R_R",3,94,17.3556488879908
"6834","SL","R_R",3,95,-1.71392247174755
"6835","SL","R_R",4,71,-157.830297843657
"6836","SL","R_R",4,72,-38.9098018038997
"6837","SL","R_R",4,73,-4.79123562970548
"6838","SL","R_R",4,74,-59.5933909137994
"6839","SL","R_R",4,75,-0.149537673444614
"6840","SL","R_R",4,76,-23.4424496543587
"6841","SL","R_R",4,77,-1.34566790688711
"6842","SL","R_R",4,78,-6.68510740200532
"6843","SL","R_R",4,79,-8.08019672101354
"6844","SL","R_R",4,80,-4.4034775641157
"6845","SL","R_R",4,81,-1.11367445779874
"6846","SL","R_R",4,82,-7.43145968776878
"6847","SL","R_R",4,83,-1.97685453891567
"6848","SL","R_R",4,84,-1.21379190161259
"6849","SL","R_R",4,85,-1.20203377584845
"6850","SL","R_R",4,86,0.171232601169598
"6851","SL","R_R",4,87,0.473387403352779
"6852","SL","R_R",4,88,0.531919268084354
"6853","SL","R_R",4,89,-1.90418525043407
"6854","SL","R_R",4,90,1.14322500527049
"6855","SL","R_R",4,91,-3.34905122404259
"6856","SL","R_R",4,92,10.8989471948774
"6857","SL","R_R",4,93,-4.3907257039679
"6858","SL","R_R",4,94,0.933486593019133
"6859","SL","R_R",4,95,-5.77634739812802
"6860","SL","R_R",5,71,0.707687345726394
"6861","SL","R_R",5,72,-18.9898549218329
"6862","SL","R_R",5,73,-10.3670763241042
"6863","SL","R_R",5,74,-1.67521590166301
"6864","SL","R_R",5,75,-3.34462534159376
"6865","SL","R_R",5,76,-9.85840281132001
"6866","SL","R_R",5,77,-10.297346732608
"6867","SL","R_R",5,78,-2.25196923544055
"6868","SL","R_R",5,79,-10.5417663222828
"6869","SL","R_R",5,80,-2.23617886849598
"6870","SL","R_R",5,81,-4.45694671898724
"6871","SL","R_R",5,82,-4.24865747387438
"6872","SL","R_R",5,83,-3.4723212239098
"6873","SL","R_R",5,84,-3.40599611626035
"6874","SL","R_R",5,85,-4.28468392959211
"6875","SL","R_R",5,86,-3.45521659604938
"6876","SL","R_R",5,87,-0.525438695892077
"6877","SL","R_R",5,88,0.199294484547668
"6878","SL","R_R",5,89,-0.469938379698895
"6879","SL","R_R",5,90,-3.35356813696566
"6880","SL","R_R",5,91,-2.80813615156721
"6881","SL","R_R",5,92,-4.07827021500974
"6882","SL","R_R",5,93,2.63150513240427
"6883","SL","R_R",5,94,-1.38154135562387
"6884","SL","R_R",5,95,-53.7297660156476
"6885","SL","R_R",6,71,-18.0685234385433
"6886","SL","R_R",6,72,-4.60149849284866
"6887","SL","R_R",6,73,0.992570288514461
"6888","SL","R_R",6,74,-3.43697490322545
"6889","SL","R_R",6,75,-187.252274052499
"6890","SL","R_R",6,76,3.00510691544928
"6891","SL","R_R",6,77,-6.22740868098018
"6892","SL","R_R",6,78,5.13468666448101
"6893","SL","R_R",6,79,3.93840142989269
"6894","SL","R_R",6,80,-1.42905539069716
"6895","SL","R_R",6,81,2.67760914245761
"6896","SL","R_R",6,82,2.99363750963307
"6897","SL","R_R",6,83,2.45907798608555
"6898","SL","R_R",6,84,2.4198964875278
"6899","SL","R_R",6,85,2.69087802860338
"6900","SL","R_R",6,86,4.17345735811748
"6901","SL","R_R",6,87,3.37480729226583
"6902","SL","R_R",6,88,2.35050856659552
"6903","SL","R_R",6,89,1.73255933948765
"6904","SL","R_R",6,90,-0.145723264100403
"6905","SL","R_R",6,91,1.01254125806912
"6906","SL","R_R",6,92,3.8036457840462
"6907","SL","R_R",6,93,9.64440273057533
"6908","SL","R_R",6,94,5.22963635652099
"6909","SL","R_R",6,95,-4.67601882511217
"6910","SL","R_R",7,71,-13.0493470492023
"6911","SL","R_R",7,72,-2.79393503453423
"6912","SL","R_R",7,73,-2.32405843080583
"6913","SL","R_R",7,74,-5.66594665009688
"6914","SL","R_R",7,75,-0.412785435536755
"6915","SL","R_R",7,76,-7.18625159417693
"6916","SL","R_R",7,77,2.97501725864998
"6917","SL","R_R",7,78,-7.51302996820054
"6918","SL","R_R",7,79,-2.55413109479641
"6919","SL","R_R",7,80,-6.8805908964277
"6920","SL","R_R",7,81,-3.22123152116763
"6921","SL","R_R",7,82,-6.3678586355365
"6922","SL","R_R",7,83,-2.78612119957872
"6923","SL","R_R",7,84,-4.969000640571
"6924","SL","R_R",7,85,-1.65344382753077
"6925","SL","R_R",7,86,-0.745136296958236
"6926","SL","R_R",7,87,0.0371035049829199
"6927","SL","R_R",7,88,1.20566693582459
"6928","SL","R_R",7,89,2.0714974994064
"6929","SL","R_R",7,90,1.36734979165582
"6930","SL","R_R",7,91,0.438419079732377
"6931","SL","R_R",7,92,8.59427350794703
"6932","SL","R_R",7,93,19.0895876346068
"6933","SL","R_R",7,94,-2.83547935496278
"6934","SL","R_R",8,71,-18.3433703734547
"6935","SL","R_R",8,72,-18.9662708218354
"6936","SL","R_R",8,73,-20.5033556238122
"6937","SL","R_R",8,74,-11.8282486501432
"6938","SL","R_R",8,75,-18.2994773974048
"6939","SL","R_R",8,76,2.40165248320892
"6940","SL","R_R",8,77,1.64720858357215
"6941","SL","R_R",8,78,-8.48835576521648
"6942","SL","R_R",8,79,-2.72091650669202
"6943","SL","R_R",8,80,-2.9350654151029
"6944","SL","R_R",8,81,-5.45001230031466
"6945","SL","R_R",8,82,-1.99953956336984
"6946","SL","R_R",8,83,-4.31106839005008
"6947","SL","R_R",8,84,-3.53187941781554
"6948","SL","R_R",8,85,-3.53016556500838
"6949","SL","R_R",8,86,-2.40892795960884
"6950","SL","R_R",8,87,-0.248614618811236
"6951","SL","R_R",8,88,0.445687993920392
"6952","SL","R_R",8,89,2.09351925912706
"6953","SL","R_R",8,90,3.00080147612913
"6954","SL","R_R",8,91,2.47010345662685
"6955","SL","R_R",8,92,5.71174597395349
"6956","SL","R_R",8,93,-1.22179844792419
"6957","SL","R_R",8,94,-11.0560173227331
"6958","SL","R_R",9,71,26.4666392428615
"6959","SL","R_R",9,72,-3.47807166143814
"6960","SL","R_R",9,73,-9.09353957737028
"6961","SL","R_R",9,74,1.45082692310273
"6962","SL","R_R",9,75,-2.92178002167272
"6963","SL","R_R",9,76,4.91007351482194
"6964","SL","R_R",9,77,-5.78100251517379
"6965","SL","R_R",9,78,2.2050085125295
"6966","SL","R_R",9,79,3.26288421433571
"6967","SL","R_R",9,80,4.72301580930186
"6968","SL","R_R",9,81,3.49004453892764
"6969","SL","R_R",9,82,4.53977419401846
"6970","SL","R_R",9,83,4.42450728262544
"6971","SL","R_R",9,84,4.06706095013762
"6972","SL","R_R",9,85,5.23135243517023
"6973","SL","R_R",9,86,5.2183993660846
"6974","SL","R_R",9,87,4.69341591615345
"6975","SL","R_R",9,88,4.09347576402057
"6976","SL","R_R",9,89,4.95619043871323
"6977","SL","R_R",9,90,5.25900255236931
"6978","SL","R_R",9,91,3.28755419569128
"6979","SL","R_R",9,92,2.64048938602474
"6980","SL","R_R",9,93,3.27615039228207
"6981","SL","R_R",9,94,-1.64231226396252
"6982","SL","R_R",9,95,3.51749902734766
"6983","SL","R_R",11,73,-18.0663906218874
"6984","SL","R_R",11,75,-18.6201638964884
"6985","SL","R_R",11,76,-13.575348033374
"6986","SL","R_R",11,77,-10.1081311640154
"6987","SL","R_R",11,78,-10.8936839397495
"6988","SL","R_R",11,79,-11.3219395786623
"6989","SL","R_R",11,80,-8.14836517175443
"6990","SL","R_R",11,81,-8.34405812610734
"6991","SL","R_R",11,82,-7.47077012366176
"6992","SL","R_R",11,83,-8.89784867420298
"6993","SL","R_R",11,84,-7.15963516287609
"6994","SL","R_R",11,85,-7.19816396997446
"6995","SL","R_R",11,86,-6.08191551399216
"6996","SL","R_R",11,87,-6.52581604144776
"6997","SL","R_R",11,88,-5.00122640016465
"6998","SL","R_R",11,89,-4.12116361187444
"6999","SL","R_R",11,90,-6.28911656101249
"7000","SL","R_R",11,91,-2.9196611128811
"7001","SL","R_R",11,92,-0.538042037785746
"7002","SL","R_R",11,93,-4.55926294085509
"7003","SL","R_R",11,94,-5.67866108799853
"7004","SL","R_R",12,71,-19.1103793176224
"7005","SL","R_R",12,72,-7.68663058859976
"7006","SL","R_R",12,73,-11.884166034796
"7007","SL","R_R",12,74,-10.9724098882212
"7008","SL","R_R",12,75,-9.10342933494864
"7009","SL","R_R",12,76,-22.0583828392387
"7010","SL","R_R",12,77,-5.0810900933301
"7011","SL","R_R",12,78,-8.53038772454911
"7012","SL","R_R",12,79,-7.34254094040756
"7013","SL","R_R",12,80,-6.28334004123866
"7014","SL","R_R",12,81,-5.18145467106719
"7015","SL","R_R",12,82,-6.03024488883987
"7016","SL","R_R",12,83,-5.00160639050495
"7017","SL","R_R",12,84,-3.80063940615083
"7018","SL","R_R",12,85,-4.27393087188837
"7019","SL","R_R",12,86,-4.21836642872015
"7020","SL","R_R",12,87,-3.21500268574194
"7021","SL","R_R",12,88,-3.2231238165056
"7022","SL","R_R",12,89,-4.59238999224708
"7023","SL","R_R",12,90,-4.08157416818389
"7024","SL","R_R",12,91,-5.17160943961884
"7025","SL","R_R",12,92,-1.36347284561158
"7026","SL","R_R",12,93,-2.93455092490929
"7027","SL","R_R",12,94,3.68373193474864
"7028","SL","R_R",12,95,-2.74273034596102
"7029","SL","R_R",13,72,-16.2824251660867
"7030","SL","R_R",13,73,-8.68867934143576
"7031","SL","R_R",13,74,-16.3130675456093
"7032","SL","R_R",13,75,-2.84998495226812
"7033","SL","R_R",13,76,0.117372700261378
"7034","SL","R_R",13,77,-6.35679730512153
"7035","SL","R_R",13,78,-8.1088488366747
"7036","SL","R_R",13,79,-5.95696908140488
"7037","SL","R_R",13,80,-5.84848332349426
"7038","SL","R_R",13,81,-5.61590742972932
"7039","SL","R_R",13,82,-3.94318271554133
"7040","SL","R_R",13,83,-4.85357111929162
"7041","SL","R_R",13,84,-4.19599737006758
"7042","SL","R_R",13,85,-2.91247745529955
"7043","SL","R_R",13,86,-2.41956561936444
"7044","SL","R_R",13,87,-0.978793614401802
"7045","SL","R_R",13,88,-2.09323852205864
"7046","SL","R_R",13,89,-1.26233821145042
"7047","SL","R_R",13,90,-2.39875454174744
"7048","SL","R_R",13,91,-1.41770175765582
"7049","SL","R_R",13,92,-0.985974133907701
"7050","SL","R_R",13,93,-5.05719625160155
"7051","SL","R_R",13,94,-3.62613753410066
"7052","SL","R_R",13,95,-3.20172101790811
"7053","SL","R_R",14,60,-8.9750574133458
"7054","SL","R_R",14,71,-8.33637089974407
"7055","SL","R_R",14,72,-9.1380167654523
"7056","SL","R_R",14,73,-5.71060284301119
"7057","SL","R_R",14,74,-2.48492530958639
"7058","SL","R_R",14,75,-6.23037073824993
"7059","SL","R_R",14,76,-1.32359292780065
"7060","SL","R_R",14,77,-0.639849342414658
"7061","SL","R_R",14,78,-0.557827621158032
"7062","SL","R_R",14,79,-1.11002207507551
"7063","SL","R_R",14,80,0.0587953808340514
"7064","SL","R_R",14,81,0.728741215996245
"7065","SL","R_R",14,82,1.34042723292523
"7066","SL","R_R",14,83,1.25433124071338
"7067","SL","R_R",14,84,1.58019600329369
"7068","SL","R_R",14,85,1.57198314871608
"7069","SL","R_R",14,86,1.40196278536726
"7070","SL","R_R",14,87,1.68025469921444
"7071","SL","R_R",14,88,1.87840987290034
"7072","SL","R_R",14,89,1.74866838714588
"7073","SL","R_R",14,90,2.27307690138873
"7074","SL","R_R",14,91,1.94648193552986
"7075","SL","R_R",14,92,-0.0224131419371246
"7076","SL","R_R",14,93,1.02101499026916
"7077","SL","R_R",14,94,-0.0603822685999782
"7078","SL","R_R",14,95,0.0462470492202509
"7079","SL","R_R",14,97,-4.87308953627311
"7080","ST","L_L",1,69,-4.05231684057046
"7081","ST","L_L",1,70,-13.4774027162324
"7082","ST","L_L",1,72,-5.48743874337928
"7083","ST","L_L",1,74,-10.805791324614
"7084","ST","L_L",1,75,-0.0349488852058367
"7085","ST","L_L",1,76,4.14522815804422
"7086","ST","L_L",1,77,8.31352148223997
"7087","ST","L_L",1,78,-6.32984662592366
"7088","ST","L_L",1,79,-11.804816081545
"7089","ST","L_L",1,80,-6.79146211323281
"7090","ST","L_L",1,81,-4.17880699357214
"7091","ST","L_L",1,82,-6.99305992511862
"7092","ST","L_L",1,83,-2.42227730983962
"7093","ST","L_L",1,84,6.60380281724755
"7094","ST","L_L",1,85,8.790896078982
"7095","ST","L_L",1,86,-7.85031258133605
"7096","ST","L_L",2,68,17.7336072134807
"7097","ST","L_L",2,69,-18.7160982508381
"7098","ST","L_L",2,70,-23.2272822175102
"7099","ST","L_L",2,75,-94.0426319077895
"7100","ST","L_L",2,76,1.77950369677643
"7101","ST","L_L",2,77,-17.9274800262573
"7102","ST","L_L",2,78,6.7841385412691
"7103","ST","L_L",2,79,-8.33393367501034
"7104","ST","L_L",2,80,-7.89339124221977
"7105","ST","L_L",2,81,-3.91545522474679
"7106","ST","L_L",2,82,3.60175800324727
"7107","ST","L_L",2,83,-2.05485024822568
"7108","ST","L_L",2,84,-5.59245444894996
"7109","ST","L_L",2,85,-3.60780205683625
"7110","ST","L_L",3,70,1.79636533789451
"7111","ST","L_L",3,71,-58.1426513875034
"7112","ST","L_L",3,72,-22.6107842249903
"7113","ST","L_L",3,74,-12.2484538296091
"7114","ST","L_L",3,75,-2.07175349598127
"7115","ST","L_L",3,76,-8.36526909906815
"7116","ST","L_L",3,77,-5.14164843780499
"7117","ST","L_L",3,78,-1.27927887480768
"7118","ST","L_L",3,79,-6.44558819834767
"7119","ST","L_L",3,80,-0.610856991069484
"7120","ST","L_L",3,81,-5.13114385187001
